"CSM","0000013","20241020|173407","20241021_2011803_032887_074153","R03_1_FRA_Brest Challenger","Hassan","Rehberg","|K|0.551969|EK|G||OL1|1.9383|EOL1|OL2|2.3856|EOL2|OH1|1|EOH1|OH2|224|EOH2|EG|NA||NAOL1|2.0202|ENAOL1|NAOL2|2.4864|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|3.267|308.203|1.844|173.947|AH-2.5|2.493|235.233|1.844|173.947|AH-2|2.493|235.233|2.009|189.537|AH-1.5|2.244|211.686|2.009|189.537||AH1.5|1.941|176.424|2.539|230.848|AH2|1.941|176.424|2.846|258.706|AH2.5|1.793|163.01|2.846|258.706|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.15677|6|1.61199|6|EK-1.5||K21|5.22228|6|5.43147|6|EK21||K1.5|1.54|6|4.41405|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/france/brest-challenger-men/hassan-benjamin-rehberg-max-hans-4KBdsnIa/#ah;2;-1.50;2","-1.5","1.9","1.85","1.87","1.83","","","","","1.9","1.85","","","","","","",""
"CSM","0000013","20241020|173405","20241021_2011803_032887_074153","R03_1_FRA_Brest Challenger","Hassan","Rehberg","|K|0.551969|EK|G||OL1|1.9383|EOL1|OL2|2.3856|EOL2|OH1|1|EOH1|OH2|224|EOH2|EG|NA||NAOL1|2.0202|ENAOL1|NAOL2|2.4864|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|3.267|308.203|1.844|173.947|AH-2.5|2.493|235.233|1.844|173.947|AH-2|2.493|235.233|2.009|189.537|AH-1.5|2.244|211.686|2.009|189.537||AH1.5|1.941|176.424|2.539|230.848|AH2|1.941|176.424|2.846|258.706|AH2.5|1.793|163.01|2.846|258.706|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.15677|6|1.61199|6|EK-1.5||K21|5.22228|6|5.43147|6|EK21||K1.5|1.54|6|4.41405|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/france/brest-challenger-men/hassan-benjamin-rehberg-max-hans-4KBdsnIa/#ah;2;-2.50;2","-2.5","2.11","1.69","2.1","1.65","","","","","2.11","1.69","","","","","","",""
"CSM","0000013","20241020|173411","20241021_2011803_032887_074153","R03_1_FRA_Brest Challenger","Hassan","Rehberg","|K|0.551969|EK|G||OL1|1.9383|EOL1|OL2|2.3856|EOL2|OH1|1|EOH1|OH2|224|EOH2|EG|NA||NAOL1|2.0202|ENAOL1|NAOL2|2.4864|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|3.267|308.203|1.844|173.947|AH-2.5|2.493|235.233|1.844|173.947|AH-2|2.493|235.233|2.009|189.537|AH-1.5|2.244|211.686|2.009|189.537||AH1.5|1.941|176.424|2.539|230.848|AH2|1.941|176.424|2.846|258.706|AH2.5|1.793|163.01|2.846|258.706|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.15677|6|1.61199|6|EK-1.5||K21|5.22228|6|5.43147|6|EK21||K1.5|1.54|6|4.41405|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/france/brest-challenger-men/hassan-benjamin-rehberg-max-hans-4KBdsnIa/#ah;2;1.50;1","1.5","1.3","3.36","1.29","3.25","","","","","1.3","3.36","","","","","","",""
"CSM","0000013","20241020|173409","20241021_2011803_032887_074153","R03_1_FRA_Brest Challenger","Hassan","Rehberg","|K|0.551969|EK|G||OL1|1.9383|EOL1|OL2|2.3856|EOL2|OH1|1|EOH1|OH2|224|EOH2|EG|NA||NAOL1|2.0202|ENAOL1|NAOL2|2.4864|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|3.267|308.203|1.844|173.947|AH-2.5|2.493|235.233|1.844|173.947|AH-2|2.493|235.233|2.009|189.537|AH-1.5|2.244|211.686|2.009|189.537||AH1.5|1.941|176.424|2.539|230.848|AH2|1.941|176.424|2.846|258.706|AH2.5|1.793|163.01|2.846|258.706|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.15677|6|1.61199|6|EK-1.5||K21|5.22228|6|5.43147|6|EK21||K1.5|1.54|6|4.41405|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/france/brest-challenger-men/hassan-benjamin-rehberg-max-hans-4KBdsnIa/#ah;2;-1.50;1","-1.5","2.7","1.44","2.65","1.42","","","","","2.7","1.44","","","","","","",""
"CSM","0000013","20241020|173357","20241021_2011803_032887_074153","R03_1_FRA_Brest Challenger","Hassan","Rehberg","|K|0.551969|EK|G||OL1|1.9383|EOL1|OL2|2.3856|EOL2|OH1|1|EOH1|OH2|224|EOH2|EG|NA||NAOL1|2.0202|ENAOL1|NAOL2|2.4864|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|3.267|308.203|1.844|173.947|AH-2.5|2.493|235.233|1.844|173.947|AH-2|2.493|235.233|2.009|189.537|AH-1.5|2.244|211.686|2.009|189.537||AH1.5|1.941|176.424|2.539|230.848|AH2|1.941|176.424|2.846|258.706|AH2.5|1.793|163.01|2.846|258.706|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.15677|6|1.61199|6|EK-1.5||K21|5.22228|6|5.43147|6|EK21||K1.5|1.54|6|4.41405|6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/brest-challenger-men/hassan-benjamin-rehberg-max-hans-4KBdsnIa/","","1.72","2.07","1.7","2.02","","","","","1.72","2.44","","","","","","",""
"CSM","0000014","20241020|173420","20241021_2011804_024084_094493","R04_1_FRA_Brest Challenger","Djere","Landaluce","|K|0.595484|EK|G||OL1|1.7724|EOL1|OL2|2.6412|EOL2|OH1|1|EOH1|OH2|248|EOH2|EG|NA||NAOL1|1.7724|ENAOL1|NAOL2|2.7528|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.582|243.543|2.141|201.974|AH-2.5|2.099|198.064|2.141|201.974|AH-2|2.099|198.064|2.387|225.219|AH-1.5|1.907|179.86|2.387|225.219||AH1.5|1.684|153.096|3.172|288.337|AH2|1.684|153.096|3.638|330.77|AH2.5|1.577|143.333|3.638|330.77|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.97372|6|1.66895|6|EK-1.5||K21|5.21555|6|5.15836|6|EK21||K1.5|1.54|6|5.2052|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/france/brest-challenger-men/djere-laslo-landaluce-martin-6mr4daBj/#ah;2;-2.50;2","-2.5","1.74","2.12","","","","","","","1.74","2.12","","","","","","",""
"CSM","0000014","20241020|173422","20241021_2011804_024084_094493","R04_1_FRA_Brest Challenger","Djere","Landaluce","|K|0.595484|EK|G||OL1|1.7724|EOL1|OL2|2.6412|EOL2|OH1|1|EOH1|OH2|248|EOH2|EG|NA||NAOL1|1.7724|ENAOL1|NAOL2|2.7528|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.582|243.543|2.141|201.974|AH-2.5|2.099|198.064|2.141|201.974|AH-2|2.099|198.064|2.387|225.219|AH-1.5|1.907|179.86|2.387|225.219||AH1.5|1.684|153.096|3.172|288.337|AH2|1.684|153.096|3.638|330.77|AH2.5|1.577|143.333|3.638|330.77|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.97372|6|1.66895|6|EK-1.5||K21|5.21555|6|5.15836|6|EK21||K1.5|1.54|6|5.2052|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/france/brest-challenger-men/djere-laslo-landaluce-martin-6mr4daBj/#ah;2;-3.50;2","-3.5","2.01","1.82","","","","","","","2.01","1.82","","","","","","",""
"CSM","0000014","20241020|173425","20241021_2011804_024084_094493","R04_1_FRA_Brest Challenger","Djere","Landaluce","|K|0.595484|EK|G||OL1|1.7724|EOL1|OL2|2.6412|EOL2|OH1|1|EOH1|OH2|248|EOH2|EG|NA||NAOL1|1.7724|ENAOL1|NAOL2|2.7528|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.582|243.543|2.141|201.974|AH-2.5|2.099|198.064|2.141|201.974|AH-2|2.099|198.064|2.387|225.219|AH-1.5|1.907|179.86|2.387|225.219||AH1.5|1.684|153.096|3.172|288.337|AH2|1.684|153.096|3.638|330.77|AH2.5|1.577|143.333|3.638|330.77|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.97372|6|1.66895|6|EK-1.5||K21|5.21555|6|5.15836|6|EK21||K1.5|1.54|6|5.2052|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/france/brest-challenger-men/djere-laslo-landaluce-martin-6mr4daBj/#ah;2;1.50;1","1.5","1.19","4.92","","","","","","","1.19","4.92","","","","","","",""
"CSM","0000014","20241020|173424","20241021_2011804_024084_094493","R04_1_FRA_Brest Challenger","Djere","Landaluce","|K|0.595484|EK|G||OL1|1.7724|EOL1|OL2|2.6412|EOL2|OH1|1|EOH1|OH2|248|EOH2|EG|NA||NAOL1|1.7724|ENAOL1|NAOL2|2.7528|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.582|243.543|2.141|201.974|AH-2.5|2.099|198.064|2.141|201.974|AH-2|2.099|198.064|2.387|225.219|AH-1.5|1.907|179.86|2.387|225.219||AH1.5|1.684|153.096|3.172|288.337|AH2|1.684|153.096|3.638|330.77|AH2.5|1.577|143.333|3.638|330.77|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.97372|6|1.66895|6|EK-1.5||K21|5.21555|6|5.15836|6|EK21||K1.5|1.54|6|5.2052|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/france/brest-challenger-men/djere-laslo-landaluce-martin-6mr4daBj/#ah;2;-1.50;1","-1.5","2.16","1.71","","","","","","","2.16","1.71","","","","","","",""
"CSM","0000014","20241020|173415","20241021_2011804_024084_094493","R04_1_FRA_Brest Challenger","Djere","Landaluce","|K|0.595484|EK|G||OL1|1.7724|EOL1|OL2|2.6412|EOL2|OH1|1|EOH1|OH2|248|EOH2|EG|NA||NAOL1|1.7724|ENAOL1|NAOL2|2.7528|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.582|243.543|2.141|201.974|AH-2.5|2.099|198.064|2.141|201.974|AH-2|2.099|198.064|2.387|225.219|AH-1.5|1.907|179.86|2.387|225.219||AH1.5|1.684|153.096|3.172|288.337|AH2|1.684|153.096|3.638|330.77|AH2.5|1.577|143.333|3.638|330.77|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.97372|6|1.66895|6|EK-1.5||K21|5.21555|6|5.15836|6|EK21||K1.5|1.54|6|5.2052|6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/brest-challenger-men/djere-laslo-landaluce-martin-6mr4daBj/","","1.49","2.65","","","","","","","1.49","2.71","","","","","","",""
