"FSM","0000049","20240711|123557","20240708_1989005_047324_067026","R05_0_USA_M15 Lakewood","Nanda","Azkara","|K|0.837566|EK|G||OL1|1.2768|EOL1|OL2|6.30784|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|161.241|161.241|365.834|365.834|AH-3.5|137.617|137.617|365.834|365.834|AH-3|137.617|137.617|447.473|447.473|AH-2.5|128.779|128.779|447.473|447.473|AH-2|128.779|128.779|537.869|537.869|AH-1.5|122.838|122.838|537.869|537.869||AH1.5|113.099|113.099|863.421|863.421|AH2|113.099|113.099|1138.87|1138.87|AH2.5|109.626|109.626|1138.87|1138.87|AH3|109.626|109.626|2039.27|2039.27|AH3.5|105.157|105.157|2039.27|2039.27|AH4|105.157|105.157|6108.69|6108.69|AH4.5|101.664|101.664|6108.69|6108.69|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/itf-m15-lakewood-ca-2-men/nanda-govind-azkara-arda-pABtqDCs/","","","","1.21","3.9","","","","","1.25","3.9","","","","","","",""
"FSM","0000050","20240711|123614","20240708_1989005_093452_087513","R05_0_USA_M15 Lakewood","Tien","Petrov","|K|0.980343|EK|G||OL1|1.15|EOL1|OL2|52.1011|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|148.768|148.768|498.496|498.496|AH-3.5|125.094|125.094|498.496|498.496|AH-3|125.094|125.094|830.79|830.79|AH-2.5|113.684|113.684|830.79|830.79|AH-2|113.684|113.684|1329.23|1329.23|AH-1.5|108.135|108.135|1329.23|1329.23||AH1.5|100.244|100.244|41151|41151|AH2|100.244|100.244|1e+006|1e+006|AH2.5|100.01|100.01|1e+006|1e+006|AH3|100.01|100.01|1e+006|1e+006|AH3.5|100.01|100.01|1e+006|1e+006|AH4|100.01|100.01|1e+006|1e+006|AH4.5|100.01|100.01|1e+006|1e+006|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/itf-m15-lakewood-ca-2-men/tien-learner-petrov-alexander-EsyNU8YR/#ah;2;-6.50;2","-6.5","","","1.85","1.85","","","","","1.85","1.85","","","","","","",""
"FSM","0000050","20240711|123606","20240708_1989005_093452_087513","R05_0_USA_M15 Lakewood","Tien","Petrov","|K|0.980343|EK|G||OL1|1.15|EOL1|OL2|52.1011|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|148.768|148.768|498.496|498.496|AH-3.5|125.094|125.094|498.496|498.496|AH-3|125.094|125.094|830.79|830.79|AH-2.5|113.684|113.684|830.79|830.79|AH-2|113.684|113.684|1329.23|1329.23|AH-1.5|108.135|108.135|1329.23|1329.23||AH1.5|100.244|100.244|41151|41151|AH2|100.244|100.244|1e+006|1e+006|AH2.5|100.01|100.01|1e+006|1e+006|AH3|100.01|100.01|1e+006|1e+006|AH3.5|100.01|100.01|1e+006|1e+006|AH4|100.01|100.01|1e+006|1e+006|AH4.5|100.01|100.01|1e+006|1e+006|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/itf-m15-lakewood-ca-2-men/tien-learner-petrov-alexander-EsyNU8YR/","","","","1.06","7.5","","","","","1.06","7.5","","","","","","",""
"FSM","0000051","20240711|123629","20240708_1988205_069561_019871","R05_0_USA_M25 Dallas","Braswell","Chappell","|K|0.883351|EK|G||OL1|1.21296|EOL1|OL2|8.78592|EOL2|OH1|114|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|162.933|162.933|373.89|373.89|AH-3.5|136.511|136.511|373.89|373.89|AH-3|136.511|136.511|498.169|498.169|AH-2.5|125.115|125.115|498.169|498.169|AH-2|125.115|125.115|664.656|664.656|AH-1.5|117.71|117.71|664.656|664.656||AH1.5|107.865|107.865|1371.43|1371.43|AH2|107.865|107.865|1803.8|1803.8|AH2.5|105.869|105.869|1803.8|1803.8|AH3|105.869|105.869|5222.4|5222.4|AH3.5|101.952|101.952|5222.4|5222.4|AH4|101.952|101.952|1e+006|1e+006|AH4.5|100.01|100.01|1e+006|1e+006|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/itf-m25-dallas-tx-men/braswell-micah-chappell-nick-v96Syd5E/#ah;2;-3.50;2","-3.5","1.75","2.0","1.72","2.0","","","","","1.75","2.0","","","","","","",""
"FSM","0000051","20240711|123631","20240708_1988205_069561_019871","R05_0_USA_M25 Dallas","Braswell","Chappell","|K|0.883351|EK|G||OL1|1.21296|EOL1|OL2|8.78592|EOL2|OH1|114|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|162.933|162.933|373.89|373.89|AH-3.5|136.511|136.511|373.89|373.89|AH-3|136.511|136.511|498.169|498.169|AH-2.5|125.115|125.115|498.169|498.169|AH-2|125.115|125.115|664.656|664.656|AH-1.5|117.71|117.71|664.656|664.656||AH1.5|107.865|107.865|1371.43|1371.43|AH2|107.865|107.865|1803.8|1803.8|AH2.5|105.869|105.869|1803.8|1803.8|AH3|105.869|105.869|5222.4|5222.4|AH3.5|101.952|101.952|5222.4|5222.4|AH4|101.952|101.952|1e+006|1e+006|AH4.5|100.01|100.01|1e+006|1e+006|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/itf-m25-dallas-tx-men/braswell-micah-chappell-nick-v96Syd5E/#ah;2;-4.50;2","-4.5","2.12","1.66","","","","","","","2.12","1.66","","","","","","",""
"FSM","0000051","20240711|123635","20240708_1988205_069561_019871","R05_0_USA_M25 Dallas","Braswell","Chappell","|K|0.883351|EK|G||OL1|1.21296|EOL1|OL2|8.78592|EOL2|OH1|114|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|162.933|162.933|373.89|373.89|AH-3.5|136.511|136.511|373.89|373.89|AH-3|136.511|136.511|498.169|498.169|AH-2.5|125.115|125.115|498.169|498.169|AH-2|125.115|125.115|664.656|664.656|AH-1.5|117.71|117.71|664.656|664.656||AH1.5|107.865|107.865|1371.43|1371.43|AH2|107.865|107.865|1803.8|1803.8|AH2.5|105.869|105.869|1803.8|1803.8|AH3|105.869|105.869|5222.4|5222.4|AH3.5|101.952|101.952|5222.4|5222.4|AH4|101.952|101.952|1e+006|1e+006|AH4.5|100.01|100.01|1e+006|1e+006|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/itf-m25-dallas-tx-men/braswell-micah-chappell-nick-v96Syd5E/#ah;2;1.50;1","1.5","1.14","5.03","1.14","4.9","","","","","1.14","5.03","","","","","","",""
"FSM","0000051","20240711|123633","20240708_1988205_069561_019871","R05_0_USA_M25 Dallas","Braswell","Chappell","|K|0.883351|EK|G||OL1|1.21296|EOL1|OL2|8.78592|EOL2|OH1|114|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|162.933|162.933|373.89|373.89|AH-3.5|136.511|136.511|373.89|373.89|AH-3|136.511|136.511|498.169|498.169|AH-2.5|125.115|125.115|498.169|498.169|AH-2|125.115|125.115|664.656|664.656|AH-1.5|117.71|117.71|664.656|664.656||AH1.5|107.865|107.865|1371.43|1371.43|AH2|107.865|107.865|1803.8|1803.8|AH2.5|105.869|105.869|1803.8|1803.8|AH3|105.869|105.869|5222.4|5222.4|AH3.5|101.952|101.952|5222.4|5222.4|AH4|101.952|101.952|1e+006|1e+006|AH4.5|100.01|100.01|1e+006|1e+006|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/itf-m25-dallas-tx-men/braswell-micah-chappell-nick-v96Syd5E/#ah;2;-1.50;1","-1.5","1.93","1.8","1.91","1.79","","","","","1.93","1.8","","","","","","",""
"FSM","0000051","20240711|123623","20240708_1988205_069561_019871","R05_0_USA_M25 Dallas","Braswell","Chappell","|K|0.883351|EK|G||OL1|1.21296|EOL1|OL2|8.78592|EOL2|OH1|114|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|162.933|162.933|373.89|373.89|AH-3.5|136.511|136.511|373.89|373.89|AH-3|136.511|136.511|498.169|498.169|AH-2.5|125.115|125.115|498.169|498.169|AH-2|125.115|125.115|664.656|664.656|AH-1.5|117.71|117.71|664.656|664.656||AH1.5|107.865|107.865|1371.43|1371.43|AH2|107.865|107.865|1803.8|1803.8|AH2.5|105.869|105.869|1803.8|1803.8|AH3|105.869|105.869|5222.4|5222.4|AH3.5|101.952|101.952|5222.4|5222.4|AH4|101.952|101.952|1e+006|1e+006|AH4.5|100.01|100.01|1e+006|1e+006|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/itf-m25-dallas-tx-men/braswell-micah-chappell-nick-v96Syd5E/","","1.37","2.89","1.35","2.95","","","","","1.37","3.03","","","","","","",""
"FSM","0000052","20240711|123655","20240708_1988205_060951_050386","R05_0_USA_M25 Dallas","Maloney","Mchugh","|K|0.44683|EK|G||OL1|2.38336|EOL1|OL2|1.92584|EOL2|OH1|224|EOH1|OH2|181|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|403.983|403.983|147.706|147.706|AH-3.5|309.619|309.619|147.706|147.706|AH-3|309.619|309.619|159.831|159.831|AH-2.5|267.139|267.139|159.831|159.831|AH-2|267.139|267.139|170.248|170.248|AH-1.5|242.353|242.353|170.248|170.248||AH1.5|204.234|204.234|195.938|195.938|AH2|204.234|204.234|211.42|211.42|AH2.5|189.751|189.751|211.42|211.42|AH3|189.751|189.751|244.216|244.216|AH3.5|169.34|169.34|244.216|244.216|AH4|169.34|169.34|314.441|314.441|AH4.5|146.633|146.633|314.441|314.441|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/itf-m25-dallas-tx-men/maloney-patrick-mchugh-aidan-U5yXDmTh/#ah;2;1.50;1","1.5","1.33","3.15","1.32","3.1","","","","","1.33","3.15","","","","","","",""
"FSM","0000052","20240711|123653","20240708_1988205_060951_050386","R05_0_USA_M25 Dallas","Maloney","Mchugh","|K|0.44683|EK|G||OL1|2.38336|EOL1|OL2|1.92584|EOL2|OH1|224|EOH1|OH2|181|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|403.983|403.983|147.706|147.706|AH-3.5|309.619|309.619|147.706|147.706|AH-3|309.619|309.619|159.831|159.831|AH-2.5|267.139|267.139|159.831|159.831|AH-2|267.139|267.139|170.248|170.248|AH-1.5|242.353|242.353|170.248|170.248||AH1.5|204.234|204.234|195.938|195.938|AH2|204.234|204.234|211.42|211.42|AH2.5|189.751|189.751|211.42|211.42|AH3|189.751|189.751|244.216|244.216|AH3.5|169.34|169.34|244.216|244.216|AH4|169.34|169.34|314.441|314.441|AH4.5|146.633|146.633|314.441|314.441|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/itf-m25-dallas-tx-men/maloney-patrick-mchugh-aidan-U5yXDmTh/#ah;2;-1.50;1","-1.5","2.77","1.41","2.7","1.4","","","","","2.77","1.41","","","","","","",""
"FSM","0000052","20240711|123639","20240708_1988205_060951_050386","R05_0_USA_M25 Dallas","Maloney","Mchugh","|K|0.44683|EK|G||OL1|2.38336|EOL1|OL2|1.92584|EOL2|OH1|224|EOH1|OH2|181|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|403.983|403.983|147.706|147.706|AH-3.5|309.619|309.619|147.706|147.706|AH-3|309.619|309.619|159.831|159.831|AH-2.5|267.139|267.139|159.831|159.831|AH-2|267.139|267.139|170.248|170.248|AH-1.5|242.353|242.353|170.248|170.248||AH1.5|204.234|204.234|195.938|195.938|AH2|204.234|204.234|211.42|211.42|AH2.5|189.751|189.751|211.42|211.42|AH3|189.751|189.751|244.216|244.216|AH3.5|169.34|169.34|244.216|244.216|AH4|169.34|169.34|314.441|314.441|AH4.5|146.633|146.633|314.441|314.441|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/itf-m25-dallas-tx-men/maloney-patrick-mchugh-aidan-U5yXDmTh/","","1.74","2.02","1.72","2.0","","","","","1.74","2.24","","","","","","",""
