"FSM","0000007","20240711|082833","20240708_1988405_069539_020396","R05_0_ESP_M25 Roda de Bara","Gonzalez Fernandez","Ferreira Silva","|K|0.482947|EK|G||OL1|2.21312|EOL1|OL2|2.06416|EOL2|OH1|208|EOH1|OH2|194|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|312.242|312.242|161.585|161.585|AH-3.5|262.378|262.378|161.585|161.585|AH-3|262.378|262.378|173.33|173.33|AH-2.5|236.369|236.369|173.33|173.33|AH-2|236.369|236.369|183.377|183.377|AH-1.5|219.936|219.936|183.377|183.377||AH1.5|190.555|190.555|210.43|210.43|AH2|190.555|190.555|221.859|221.859|AH2.5|182.062|182.062|221.859|221.859|AH3|182.062|182.062|245.776|245.776|AH3.5|168.599|168.599|245.776|245.776|AH4|168.599|168.599|290.984|290.984|AH4.5|152.361|152.361|290.984|290.984|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/spain/itf-m25-roda-de-bara-men/fernandez-gonzalez-mario-silva-frederico-ferreira-l8eZ69z3/#ah;2;2.50;2","2.5","1.91","1.83","1.89","1.81","","","","","1.91","1.83","","","","","","",""
"FSM","0000007","20240711|082835","20240708_1988405_069539_020396","R05_0_ESP_M25 Roda de Bara","Gonzalez Fernandez","Ferreira Silva","|K|0.482947|EK|G||OL1|2.21312|EOL1|OL2|2.06416|EOL2|OH1|208|EOH1|OH2|194|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|312.242|312.242|161.585|161.585|AH-3.5|262.378|262.378|161.585|161.585|AH-3|262.378|262.378|173.33|173.33|AH-2.5|236.369|236.369|173.33|173.33|AH-2|236.369|236.369|183.377|183.377|AH-1.5|219.936|219.936|183.377|183.377||AH1.5|190.555|190.555|210.43|210.43|AH2|190.555|190.555|221.859|221.859|AH2.5|182.062|182.062|221.859|221.859|AH3|182.062|182.062|245.776|245.776|AH3.5|168.599|168.599|245.776|245.776|AH4|168.599|168.599|290.984|290.984|AH4.5|152.361|152.361|290.984|290.984|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/spain/itf-m25-roda-de-bara-men/fernandez-gonzalez-mario-silva-frederico-ferreira-l8eZ69z3/#ah;2;1.50;2","1.5","2.05","1.72","2.04","1.69","","","","","2.05","1.72","","","","","","",""
"FSM","0000007","20240711|082839","20240708_1988405_069539_020396","R05_0_ESP_M25 Roda de Bara","Gonzalez Fernandez","Ferreira Silva","|K|0.482947|EK|G||OL1|2.21312|EOL1|OL2|2.06416|EOL2|OH1|208|EOH1|OH2|194|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|312.242|312.242|161.585|161.585|AH-3.5|262.378|262.378|161.585|161.585|AH-3|262.378|262.378|173.33|173.33|AH-2.5|236.369|236.369|173.33|173.33|AH-2|236.369|236.369|183.377|183.377|AH-1.5|219.936|219.936|183.377|183.377||AH1.5|190.555|190.555|210.43|210.43|AH2|190.555|190.555|221.859|221.859|AH2.5|182.062|182.062|221.859|221.859|AH3|182.062|182.062|245.776|245.776|AH3.5|168.599|168.599|245.776|245.776|AH4|168.599|168.599|290.984|290.984|AH4.5|152.361|152.361|290.984|290.984|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/spain/itf-m25-roda-de-bara-men/fernandez-gonzalez-mario-silva-frederico-ferreira-l8eZ69z3/#ah;2;1.50;1","1.5","1.54","2.38","1.53","2.35","","","","","1.54","2.38","","","","","","",""
"FSM","0000007","20240711|082837","20240708_1988405_069539_020396","R05_0_ESP_M25 Roda de Bara","Gonzalez Fernandez","Ferreira Silva","|K|0.482947|EK|G||OL1|2.21312|EOL1|OL2|2.06416|EOL2|OH1|208|EOH1|OH2|194|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|312.242|312.242|161.585|161.585|AH-3.5|262.378|262.378|161.585|161.585|AH-3|262.378|262.378|173.33|173.33|AH-2.5|236.369|236.369|173.33|173.33|AH-2|236.369|236.369|183.377|183.377|AH-1.5|219.936|219.936|183.377|183.377||AH1.5|190.555|190.555|210.43|210.43|AH2|190.555|190.555|221.859|221.859|AH2.5|182.062|182.062|221.859|221.859|AH3|182.062|182.062|245.776|245.776|AH3.5|168.599|168.599|245.776|245.776|AH4|168.599|168.599|290.984|290.984|AH4.5|152.361|152.361|290.984|290.984|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/spain/itf-m25-roda-de-bara-men/fernandez-gonzalez-mario-silva-frederico-ferreira-l8eZ69z3/#ah;2;-1.50;1","-1.5","3.47","1.28","3.47","1.26","","","","","3.47","1.28","","","","","","",""
"FSM","0000007","20240711|082825","20240708_1988405_069539_020396","R05_0_ESP_M25 Roda de Bara","Gonzalez Fernandez","Ferreira Silva","|K|0.482947|EK|G||OL1|2.21312|EOL1|OL2|2.06416|EOL2|OH1|208|EOH1|OH2|194|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|312.242|312.242|161.585|161.585|AH-3.5|262.378|262.378|161.585|161.585|AH-3|262.378|262.378|173.33|173.33|AH-2.5|236.369|236.369|173.33|173.33|AH-2|236.369|236.369|183.377|183.377|AH-1.5|219.936|219.936|183.377|183.377||AH1.5|190.555|190.555|210.43|210.43|AH2|190.555|190.555|221.859|221.859|AH2.5|182.062|182.062|221.859|221.859|AH3|182.062|182.062|245.776|245.776|AH3.5|168.599|168.599|245.776|245.776|AH4|168.599|168.599|290.984|290.984|AH4.5|152.361|152.361|290.984|290.984|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/spain/itf-m25-roda-de-bara-men/fernandez-gonzalez-mario-silva-frederico-ferreira-l8eZ69z3/","","2.24","1.61","2.21","1.59","","","2.22","1.6","2.25","1.61","","","","","","",""
"FSM","0000008","20240711|082850","20240708_1988405_032910_022992","R05_0_ESP_M25 Roda de Bara","Perez Contri","Lock","|K|0.338481|EK|G||OL1|3.03104|EOL1|OL2|1.61728|EOL2|OH1|4.44|EOH1|OH2|152|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|498.728|498.728|135.183|135.183|AH-3.5|384.229|384.229|135.183|135.183|AH-3|384.229|384.229|142.935|142.935|AH-2.5|332.912|332.912|142.935|142.935|AH-2|332.912|332.912|149.14|149.14|AH-1.5|303.501|303.501|149.14|149.14||AH1.5|250.021|250.021|166.658|166.658|AH2|250.021|250.021|177.147|177.147|AH2.5|229.623|229.623|177.147|177.147|AH3|229.623|229.623|196.11|196.11|AH3.5|204.048|204.048|196.11|196.11|AH4|204.048|204.048|234.166|234.166|AH4.5|174.535|174.535|234.166|234.166|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/spain/itf-m25-roda-de-bara-men/perez-contri-sergi-lock-benjamin-QPMnk1Jl/#ah;2;3.50;2","3.5","1.67","2.13","1.65","2.1","","","","","1.67","2.13","","","","","","",""
"FSM","0000008","20240711|082852","20240708_1988405_032910_022992","R05_0_ESP_M25 Roda de Bara","Perez Contri","Lock","|K|0.338481|EK|G||OL1|3.03104|EOL1|OL2|1.61728|EOL2|OH1|4.44|EOH1|OH2|152|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|498.728|498.728|135.183|135.183|AH-3.5|384.229|384.229|135.183|135.183|AH-3|384.229|384.229|142.935|142.935|AH-2.5|332.912|332.912|142.935|142.935|AH-2|332.912|332.912|149.14|149.14|AH-1.5|303.501|303.501|149.14|149.14||AH1.5|250.021|250.021|166.658|166.658|AH2|250.021|250.021|177.147|177.147|AH2.5|229.623|229.623|177.147|177.147|AH3|229.623|229.623|196.11|196.11|AH3.5|204.048|204.048|196.11|196.11|AH4|204.048|204.048|234.166|234.166|AH4.5|174.535|174.535|234.166|234.166|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/spain/itf-m25-roda-de-bara-men/perez-contri-sergi-lock-benjamin-QPMnk1Jl/#ah;2;2.50;2","2.5","1.87","1.87","1.85","1.85","","","","","1.87","1.87","","","","","","",""
"FSM","0000008","20240711|082856","20240708_1988405_032910_022992","R05_0_ESP_M25 Roda de Bara","Perez Contri","Lock","|K|0.338481|EK|G||OL1|3.03104|EOL1|OL2|1.61728|EOL2|OH1|4.44|EOH1|OH2|152|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|498.728|498.728|135.183|135.183|AH-3.5|384.229|384.229|135.183|135.183|AH-3|384.229|384.229|142.935|142.935|AH-2.5|332.912|332.912|142.935|142.935|AH-2|332.912|332.912|149.14|149.14|AH-1.5|303.501|303.501|149.14|149.14||AH1.5|250.021|250.021|166.658|166.658|AH2|250.021|250.021|177.147|177.147|AH2.5|229.623|229.623|177.147|177.147|AH3|229.623|229.623|196.11|196.11|AH3.5|204.048|204.048|196.11|196.11|AH4|204.048|204.048|234.166|234.166|AH4.5|174.535|174.535|234.166|234.166|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/spain/itf-m25-roda-de-bara-men/perez-contri-sergi-lock-benjamin-QPMnk1Jl/#ah;2;1.50;1","1.5","1.53","2.41","1.51","2.39","","","","","1.53","2.41","","","","","","",""
"FSM","0000008","20240711|082854","20240708_1988405_032910_022992","R05_0_ESP_M25 Roda de Bara","Perez Contri","Lock","|K|0.338481|EK|G||OL1|3.03104|EOL1|OL2|1.61728|EOL2|OH1|4.44|EOH1|OH2|152|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|498.728|498.728|135.183|135.183|AH-3.5|384.229|384.229|135.183|135.183|AH-3|384.229|384.229|142.935|142.935|AH-2.5|332.912|332.912|142.935|142.935|AH-2|332.912|332.912|149.14|149.14|AH-1.5|303.501|303.501|149.14|149.14||AH1.5|250.021|250.021|166.658|166.658|AH2|250.021|250.021|177.147|177.147|AH2.5|229.623|229.623|177.147|177.147|AH3|229.623|229.623|196.11|196.11|AH3.5|204.048|204.048|196.11|196.11|AH4|204.048|204.048|234.166|234.166|AH4.5|174.535|174.535|234.166|234.166|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/spain/itf-m25-roda-de-bara-men/perez-contri-sergi-lock-benjamin-QPMnk1Jl/#ah;2;-1.50;1","-1.5","3.51","1.27","3.47","1.26","","","","","3.51","1.27","","","","","","",""
"FSM","0000008","20240711|082843","20240708_1988405_032910_022992","R05_0_ESP_M25 Roda de Bara","Perez Contri","Lock","|K|0.338481|EK|G||OL1|3.03104|EOL1|OL2|1.61728|EOL2|OH1|4.44|EOH1|OH2|152|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|498.728|498.728|135.183|135.183|AH-3.5|384.229|384.229|135.183|135.183|AH-3|384.229|384.229|142.935|142.935|AH-2.5|332.912|332.912|142.935|142.935|AH-2|332.912|332.912|149.14|149.14|AH-1.5|303.501|303.501|149.14|149.14||AH1.5|250.021|250.021|166.658|166.658|AH2|250.021|250.021|177.147|177.147|AH2.5|229.623|229.623|177.147|177.147|AH3|229.623|229.623|196.11|196.11|AH3.5|204.048|204.048|196.11|196.11|AH4|204.048|204.048|234.166|234.166|AH4.5|174.535|174.535|234.166|234.166|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/spain/itf-m25-roda-de-bara-men/perez-contri-sergi-lock-benjamin-QPMnk1Jl/","","2.24","1.61","2.21","1.59","","","","","2.24","1.61","","","","","","",""
