"CSM","0000025","20241105|121201","20241104_2020104_077659_081189","R04_1_PER_Lima 2 Challenger","Torres","Moeller","|K|0.484203|EK|G||OL1|2.20455|EOL1|OL2|2.0661|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|2.2977|ENAOL1|NAOL2|2.1534|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.531|238.743|1.89|178.325|AH-2.5|2.413|227.673|1.89|178.325|AH-2|2.413|227.673|2.002|188.848|AH-1.5|2.253|212.552|2.002|188.848||AH1.5|2.032|184.74|2.398|218.008|AH2|2.032|184.74|2.502|227.492|AH2.5|1.963|178.436|2.502|227.492|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.56829|6|1.54|6|EK-1.5||K21|5.92611|6|5.5091|6|EK21||K1.5|1.54|6|3.46828|6|EK1.5||EAHS|","","-","","","","","","","","","","","","","","","","","",""
"CSM","0000026","20241105|121211","20241104_2020104_080391_058723","R04_1_PER_Lima 2 Challenger","Vallejo","Roncadelli","|K|0.651282|EK|G||OL1|1.6247|EOL1|OL2|3.05655|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.6247|ENAOL1|NAOL2|3.1857|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.947|183.661|2.612|246.37|AH-2.5|1.784|168.32|2.612|246.37|AH-2|1.784|168.32|2.841|267.999|AH-1.5|1.691|159.524|2.841|267.999||AH1.5|1.588|144.363|3.58|325.415|AH2|1.588|144.363|3.643|331.167|AH2.5|1.576|143.259|3.643|331.167|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.3376|6|2.00073|6|EK-1.5||K21|5.19476|6|6.55092|1|EK21||K1.5|1.54|6|6.71744|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/peru/lima-2-challenger-men/vallejo-daniel-roncadelli-franco-URdQH0s2/#ah;2;-3.50;2","-3.5","1.75","2.1","1.69","2.04","","","","","1.75","2.1","","","","","","",""
"CSM","0000026","20241105|121212","20241104_2020104_080391_058723","R04_1_PER_Lima 2 Challenger","Vallejo","Roncadelli","|K|0.651282|EK|G||OL1|1.6247|EOL1|OL2|3.05655|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.6247|ENAOL1|NAOL2|3.1857|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.947|183.661|2.612|246.37|AH-2.5|1.784|168.32|2.612|246.37|AH-2|1.784|168.32|2.841|267.999|AH-1.5|1.691|159.524|2.841|267.999||AH1.5|1.588|144.363|3.58|325.415|AH2|1.588|144.363|3.643|331.167|AH2.5|1.576|143.259|3.643|331.167|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.3376|6|2.00073|6|EK-1.5||K21|5.19476|6|6.55092|1|EK21||K1.5|1.54|6|6.71744|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/peru/lima-2-challenger-men/vallejo-daniel-roncadelli-franco-URdQH0s2/#ah;2;-4.50;2","-4.5","2.05","1.79","1.97","1.73","","","","","2.05","1.79","","","","","","",""
"CSM","0000026","20241105|121217","20241104_2020104_080391_058723","R04_1_PER_Lima 2 Challenger","Vallejo","Roncadelli","|K|0.651282|EK|G||OL1|1.6247|EOL1|OL2|3.05655|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.6247|ENAOL1|NAOL2|3.1857|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.947|183.661|2.612|246.37|AH-2.5|1.784|168.32|2.612|246.37|AH-2|1.784|168.32|2.841|267.999|AH-1.5|1.691|159.524|2.841|267.999||AH1.5|1.588|144.363|3.58|325.415|AH2|1.588|144.363|3.643|331.167|AH2.5|1.576|143.259|3.643|331.167|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.3376|6|2.00073|6|EK-1.5||K21|5.19476|6|6.55092|1|EK21||K1.5|1.54|6|6.71744|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/peru/lima-2-challenger-men/vallejo-daniel-roncadelli-franco-URdQH0s2/#ah;2;1.50;1","1.5","1.17","5.1","1.16","4.57","","","","","1.17","5.1","","","","","","",""
"CSM","0000026","20241105|121214","20241104_2020104_080391_058723","R04_1_PER_Lima 2 Challenger","Vallejo","Roncadelli","|K|0.651282|EK|G||OL1|1.6247|EOL1|OL2|3.05655|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.6247|ENAOL1|NAOL2|3.1857|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.947|183.661|2.612|246.37|AH-2.5|1.784|168.32|2.612|246.37|AH-2|1.784|168.32|2.841|267.999|AH-1.5|1.691|159.524|2.841|267.999||AH1.5|1.588|144.363|3.58|325.415|AH2|1.588|144.363|3.643|331.167|AH2.5|1.576|143.259|3.643|331.167|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.3376|6|2.00073|6|EK-1.5||K21|5.19476|6|6.55092|1|EK21||K1.5|1.54|6|6.71744|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/peru/lima-2-challenger-men/vallejo-daniel-roncadelli-franco-URdQH0s2/#ah;2;-1.50;1","-1.5","2.0","1.83","1.94","1.76","","","","","2.0","1.83","","","","","","",""
"CSM","0000026","20241105|121205","20241104_2020104_080391_058723","R04_1_PER_Lima 2 Challenger","Vallejo","Roncadelli","|K|0.651282|EK|G||OL1|1.6247|EOL1|OL2|3.05655|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.6247|ENAOL1|NAOL2|3.1857|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.947|183.661|2.612|246.37|AH-2.5|1.784|168.32|2.612|246.37|AH-2|1.784|168.32|2.841|267.999|AH-1.5|1.691|159.524|2.841|267.999||AH1.5|1.588|144.363|3.58|325.415|AH2|1.588|144.363|3.643|331.167|AH2.5|1.576|143.259|3.643|331.167|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.3376|6|2.00073|6|EK-1.5||K21|5.19476|6|6.55092|1|EK21||K1.5|1.54|6|6.71744|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/peru/lima-2-challenger-men/vallejo-daniel-roncadelli-franco-URdQH0s2/","","1.42","2.92","1.39","2.75","","","","","1.42","3.01","","","","","","",""
"CSM","0000027","20241105|121228","20241104_2020004_093452_074151","R04_1_USA_Knoxville Challenger","Tien","Wiskandt","|K|0.953018|EK|G||OL1|1.21|EOL1|OL2|22.6738|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.10775|ENAOL1|NAOL2|23.6319|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.371|129.306|7.255|684.403|AH-2.5|1.241|117.111|7.255|684.403|AH-2|1.241|117.111|12.001|1132.2|AH-1.5|1.163|109.688|12.001|1132.2||AH1.5|1.1|100.01|11000|1e+006|AH2|1.1|100.01|11000|1e+006|AH2.5|1.1|100.01|11000|1e+006|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.81376|6|2.73477|1|EK-1.5||K21|3.86895|6|8.91996|1|EK21||K1.5|1.54|1|11260|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/knoxville-challenger-men/tien-learner-wiskandt-max-U1DZrwt1/#ah;2;-5.50;2","-5.5","1.72","2.15","1.67","2.07","","","","","1.72","2.15","","","","","","",""
"CSM","0000027","20241105|121230","20241104_2020004_093452_074151","R04_1_USA_Knoxville Challenger","Tien","Wiskandt","|K|0.953018|EK|G||OL1|1.21|EOL1|OL2|22.6738|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.10775|ENAOL1|NAOL2|23.6319|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.371|129.306|7.255|684.403|AH-2.5|1.241|117.111|7.255|684.403|AH-2|1.241|117.111|12.001|1132.2|AH-1.5|1.163|109.688|12.001|1132.2||AH1.5|1.1|100.01|11000|1e+006|AH2|1.1|100.01|11000|1e+006|AH2.5|1.1|100.01|11000|1e+006|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.81376|6|2.73477|1|EK-1.5||K21|3.86895|6|8.91996|1|EK21||K1.5|1.54|1|11260|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/knoxville-challenger-men/tien-learner-wiskandt-max-U1DZrwt1/#ah;2;-6.50;2","-6.5","2.54","1.53","2.35","1.53","","","","","2.54","1.53","","","","","","",""
"CSM","0000027","20241105|121232","20241104_2020004_093452_074151","R04_1_USA_Knoxville Challenger","Tien","Wiskandt","|K|0.953018|EK|G||OL1|1.21|EOL1|OL2|22.6738|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.10775|ENAOL1|NAOL2|23.6319|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.371|129.306|7.255|684.403|AH-2.5|1.241|117.111|7.255|684.403|AH-2|1.241|117.111|12.001|1132.2|AH-1.5|1.163|109.688|12.001|1132.2||AH1.5|1.1|100.01|11000|1e+006|AH2|1.1|100.01|11000|1e+006|AH2.5|1.1|100.01|11000|1e+006|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.81376|6|2.73477|1|EK-1.5||K21|3.86895|6|8.91996|1|EK21||K1.5|1.54|1|11260|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/knoxville-challenger-men/tien-learner-wiskandt-max-U1DZrwt1/#ah;2;-1.50;1","-1.5","1.39","3.04","1.36","2.87","","","","","1.39","3.04","","","","","","",""
"CSM","0000027","20241105|121220","20241104_2020004_093452_074151","R04_1_USA_Knoxville Challenger","Tien","Wiskandt","|K|0.953018|EK|G||OL1|1.21|EOL1|OL2|22.6738|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.10775|ENAOL1|NAOL2|23.6319|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.371|129.306|7.255|684.403|AH-2.5|1.241|117.111|7.255|684.403|AH-2|1.241|117.111|12.001|1132.2|AH-1.5|1.163|109.688|12.001|1132.2||AH1.5|1.1|100.01|11000|1e+006|AH2|1.1|100.01|11000|1e+006|AH2.5|1.1|100.01|11000|1e+006|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.81376|6|2.73477|1|EK-1.5||K21|3.86895|6|8.91996|1|EK21||K1.5|1.54|1|11260|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/knoxville-challenger-men/tien-learner-wiskandt-max-U1DZrwt1/","","1.1","7.63","1.08","6.5","","","","","1.11","7.63","","","","","","",""
"CSM","0000028","20241105|121247","20241104_2020004_056274_069561","R04_1_USA_Knoxville Challenger","Zhukayev","Braswell","|K|0.531311|EK|G||OL1|2.01285|EOL1|OL2|2.2791|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|2.0979|ENAOL1|NAOL2|2.3754|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|1.909|180.054|AH-2.5|1000|1000|1.909|180.054|AH-2|1000|1000|2.125|200.475|AH-1.5|1000|1000|2.125|200.475||AH1.5|1000|1000|2.822|256.578|AH2|1000|1000|3.451|313.761|AH2.5|1000|1000|3.451|313.761|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.95634|6|1.67495|6|EK-1.5||K21|4.22198|6|7.9666|1|EK21||K1.5|1.54|6|4.49827|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/knoxville-challenger-men/zhukayev-beibit-braswell-micah-8nPQpaBl/#ah;2;-1.50;2","-1.5","1.75","2.1","1.73","1.97","","","","","1.75","2.1","","","","","","",""
