"CSM","0000067","20241126|082452","20241125_2021604_029943_073918","R04_1_JPN_Yokkaichi Challenger","Takahashi","Sekulic","|K|0.299565|EK|G||OL1|3.5571|EOL1|OL2|1.50865|EOL2|OH1|1|EOH1|OH2|143|EOH2|EG|NA||NAOL1|3.7074|ENAOL1|NAOL2|1.50865|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|5.562|524.761|1.401|132.131|AH-2.5|4.359|411.228|1.401|132.131|AH-2|4.359|411.228|1.464|138.136|AH-1.5|3.84|362.222|1.464|138.136||AH1.5|3.03|275.431|1.727|157.003|AH2|3.03|275.431|1.869|169.877|AH2.5|2.674|243.109|1.869|169.877|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|7.03929|1|1.54|6|EK-1.5||K21|7.89895|1|4.40363|6|EK21||K1.5|1.99987|6|2.33869|6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/japan/yokkaichi-challenger-men/takahashi-yusuke-sekulic-philip-p297df6j/","","","","","","","","","","8.0","1.05","","","","","","",""
"CSM","0000068","20241126|082520","20241125_2021604_026218_059163","R04_1_JPN_Yokkaichi Challenger","Ymer","Zakharov","|K|0.590853|EK|G||OL1|1.7935|EOL1|OL2|2.60925|EOL2|OH1|1|EOH1|OH2|245|EOH2|EG|NA||NAOL1|1.7935|ENAOL1|NAOL2|2.7195|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.423|228.588|2.203|207.814|AH-2.5|2.043|192.752|2.203|207.814|AH-2|2.043|192.752|2.386|225.088|AH-1.5|1.907|179.943|2.386|225.088||AH1.5|1.706|155.07|3.097|281.589|AH2|1.706|155.07|3.609|328.075|AH2.5|1.582|143.845|3.609|328.075|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.95819|6|1.6743|6|EK-1.5||K21|4.93966|6|5.90959|6|EK21||K1.5|1.54|6|4.66075|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/japan/yokkaichi-challenger-men/ymer-elias-zakharov-alexey-zL73bgS8/#ah;2;-1.50;2","-1.5","1.89","1.94","","","","","1.83","1.94","1.89","1.94","","","","","","",""
"CSM","0000068","20241126|082518","20241125_2021604_026218_059163","R04_1_JPN_Yokkaichi Challenger","Ymer","Zakharov","|K|0.590853|EK|G||OL1|1.7935|EOL1|OL2|2.60925|EOL2|OH1|1|EOH1|OH2|245|EOH2|EG|NA||NAOL1|1.7935|ENAOL1|NAOL2|2.7195|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.423|228.588|2.203|207.814|AH-2.5|2.043|192.752|2.203|207.814|AH-2|2.043|192.752|2.386|225.088|AH-1.5|1.907|179.943|2.386|225.088||AH1.5|1.706|155.07|3.097|281.589|AH2|1.706|155.07|3.609|328.075|AH2.5|1.582|143.845|3.609|328.075|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.95819|6|1.6743|6|EK-1.5||K21|4.93966|6|5.90959|6|EK21||K1.5|1.54|6|4.66075|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/japan/yokkaichi-challenger-men/ymer-elias-zakharov-alexey-zL73bgS8/#ah;2;-2.50;2","-2.5","2.07","1.79","","","","","","","2.07","1.79","","","","","","",""
"CSM","0000068","20241126|082524","20241125_2021604_026218_059163","R04_1_JPN_Yokkaichi Challenger","Ymer","Zakharov","|K|0.590853|EK|G||OL1|1.7935|EOL1|OL2|2.60925|EOL2|OH1|1|EOH1|OH2|245|EOH2|EG|NA||NAOL1|1.7935|ENAOL1|NAOL2|2.7195|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.423|228.588|2.203|207.814|AH-2.5|2.043|192.752|2.203|207.814|AH-2|2.043|192.752|2.386|225.088|AH-1.5|1.907|179.943|2.386|225.088||AH1.5|1.706|155.07|3.097|281.589|AH2|1.706|155.07|3.609|328.075|AH2.5|1.582|143.845|3.609|328.075|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.95819|6|1.6743|6|EK-1.5||K21|4.93966|6|5.90959|6|EK21||K1.5|1.54|6|4.66075|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/japan/yokkaichi-challenger-men/ymer-elias-zakharov-alexey-zL73bgS8/#ah;2;1.50;1","1.5","1.33","3.45","","","","","1.26","3.7","1.33","3.7","","","","","","",""
"CSM","0000068","20241126|082522","20241125_2021604_026218_059163","R04_1_JPN_Yokkaichi Challenger","Ymer","Zakharov","|K|0.590853|EK|G||OL1|1.7935|EOL1|OL2|2.60925|EOL2|OH1|1|EOH1|OH2|245|EOH2|EG|NA||NAOL1|1.7935|ENAOL1|NAOL2|2.7195|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.423|228.588|2.203|207.814|AH-2.5|2.043|192.752|2.203|207.814|AH-2|2.043|192.752|2.386|225.088|AH-1.5|1.907|179.943|2.386|225.088||AH1.5|1.706|155.07|3.097|281.589|AH2|1.706|155.07|3.609|328.075|AH2.5|1.582|143.845|3.609|328.075|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.95819|6|1.6743|6|EK-1.5||K21|4.93966|6|5.90959|6|EK21||K1.5|1.54|6|4.66075|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/japan/yokkaichi-challenger-men/ymer-elias-zakharov-alexey-zL73bgS8/#ah;2;-1.50;1","-1.5","2.56","1.53","","","","","2.65","1.45","2.65","1.53","","","","","","",""
"CSM","0000068","20241126|082511","20241125_2021604_026218_059163","R04_1_JPN_Yokkaichi Challenger","Ymer","Zakharov","|K|0.590853|EK|G||OL1|1.7935|EOL1|OL2|2.60925|EOL2|OH1|1|EOH1|OH2|245|EOH2|EG|NA||NAOL1|1.7935|ENAOL1|NAOL2|2.7195|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.423|228.588|2.203|207.814|AH-2.5|2.043|192.752|2.203|207.814|AH-2|2.043|192.752|2.386|225.088|AH-1.5|1.907|179.943|2.386|225.088||AH1.5|1.706|155.07|3.097|281.589|AH2|1.706|155.07|3.609|328.075|AH2.5|1.582|143.845|3.609|328.075|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.95819|6|1.6743|6|EK-1.5||K21|4.93966|6|5.90959|6|EK21||K1.5|1.54|6|4.66075|6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/japan/yokkaichi-challenger-men/ymer-elias-zakharov-alexey-zL73bgS8/","","1.73","2.15","","","","","1.67","2.18","1.73","2.18","","","","","","",""
"CSM","0000069","20241126|082537","20241125_2021304_079088_087766","R04_1_POR_Maia Challenger","Gaubas","Butvilas","|K|0.561216|EK|G||OL1|1.88845|EOL1|OL2|2.4282|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.88845|ENAOL1|NAOL2|2.5308|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.678|252.61|1.996|188.294|AH-2.5|2.261|213.258|1.996|188.294|AH-2|2.261|213.258|2.136|201.555|AH-1.5|2.104|198.469|2.136|201.555||AH1.5|1.871|170.094|2.669|242.666|AH2|1.871|170.094|2.965|269.531|AH2.5|1.749|158.986|2.965|269.531|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.27291|6|1.58088|6|EK-1.5||K21|4.75627|6|5.7993|6|EK21||K1.5|1.54|6|4.24841|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/portugal/maia-challenger-men/gaubas-vilius-butvilas-edas-KS1BFc6T/#ah;2;-0.50;2","-0.5","1.84","1.98","1.79","1.91","","","","","1.84","1.98","","","","","","",""
"CSM","0000069","20241126|082535","20241125_2021304_079088_087766","R04_1_POR_Maia Challenger","Gaubas","Butvilas","|K|0.561216|EK|G||OL1|1.88845|EOL1|OL2|2.4282|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.88845|ENAOL1|NAOL2|2.5308|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.678|252.61|1.996|188.294|AH-2.5|2.261|213.258|1.996|188.294|AH-2|2.261|213.258|2.136|201.555|AH-1.5|2.104|198.469|2.136|201.555||AH1.5|1.871|170.094|2.669|242.666|AH2|1.871|170.094|2.965|269.531|AH2.5|1.749|158.986|2.965|269.531|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.27291|6|1.58088|6|EK-1.5||K21|4.75627|6|5.7993|6|EK21||K1.5|1.54|6|4.24841|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/portugal/maia-challenger-men/gaubas-vilius-butvilas-edas-KS1BFc6T/#ah;2;-1.50;2","-1.5","1.97","1.85","1.91","1.79","","","1.92","1.84","1.97","1.85","","","","","","",""
"CSM","0000069","20241126|082542","20241125_2021304_079088_087766","R04_1_POR_Maia Challenger","Gaubas","Butvilas","|K|0.561216|EK|G||OL1|1.88845|EOL1|OL2|2.4282|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.88845|ENAOL1|NAOL2|2.5308|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.678|252.61|1.996|188.294|AH-2.5|2.261|213.258|1.996|188.294|AH-2|2.261|213.258|2.136|201.555|AH-1.5|2.104|198.469|2.136|201.555||AH1.5|1.871|170.094|2.669|242.666|AH2|1.871|170.094|2.965|269.531|AH2.5|1.749|158.986|2.965|269.531|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.27291|6|1.58088|6|EK-1.5||K21|4.75627|6|5.7993|6|EK21||K1.5|1.54|6|4.24841|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/portugal/maia-challenger-men/gaubas-vilius-butvilas-edas-KS1BFc6T/#ah;2;1.50;1","1.5","1.34","3.34","1.31","3.15","","","1.29","3.45","1.34","3.45","","","","","","",""
"CSM","0000069","20241126|082540","20241125_2021304_079088_087766","R04_1_POR_Maia Challenger","Gaubas","Butvilas","|K|0.561216|EK|G||OL1|1.88845|EOL1|OL2|2.4282|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.88845|ENAOL1|NAOL2|2.5308|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.678|252.61|1.996|188.294|AH-2.5|2.261|213.258|1.996|188.294|AH-2|2.261|213.258|2.136|201.555|AH-1.5|2.104|198.469|2.136|201.555||AH1.5|1.871|170.094|2.669|242.666|AH2|1.871|170.094|2.965|269.531|AH2.5|1.749|158.986|2.965|269.531|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.27291|6|1.58088|6|EK-1.5||K21|4.75627|6|5.7993|6|EK21||K1.5|1.54|6|4.24841|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/portugal/maia-challenger-men/gaubas-vilius-butvilas-edas-KS1BFc6T/#ah;2;-1.50;1","-1.5","2.83","1.44","2.7","1.4","","","2.8","1.41","2.83","1.44","","","","","","",""
"CSM","0000069","20241126|082528","20241125_2021304_079088_087766","R04_1_POR_Maia Challenger","Gaubas","Butvilas","|K|0.561216|EK|G||OL1|1.88845|EOL1|OL2|2.4282|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.88845|ENAOL1|NAOL2|2.5308|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.678|252.61|1.996|188.294|AH-2.5|2.261|213.258|1.996|188.294|AH-2|2.261|213.258|2.136|201.555|AH-1.5|2.104|198.469|2.136|201.555||AH1.5|1.871|170.094|2.669|242.666|AH2|1.871|170.094|2.965|269.531|AH2.5|1.749|158.986|2.965|269.531|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.27291|6|1.58088|6|EK-1.5||K21|4.75627|6|5.7993|6|EK21||K1.5|1.54|6|4.24841|6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/portugal/maia-challenger-men/gaubas-vilius-butvilas-edas-KS1BFc6T/","","1.78","2.06","1.73","1.97","","","1.75","2.06","1.78","2.06","","","","","","",""
