"SV","0000031","20240914|084223","20240909_1525010_044040_043865","R10_2_MEX_Guadalajara Open Akron - Guadalajara","Osorio","Gadecki","|K|0.561673|EK|G||OL1|2.0048|EOL1|OL2|2.31061|EOL2|OH1|179|EOH1|OH2|229|EOH2|EG|NA||NAOL1|2.0048|ENAOL1|NAOL2|2.49839|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|4.658|5.555|1.423|1.697|AH-5|4.658|5.555|1.675|1.998|AH-4|3.121|3.723|1.923|2.293|AH-3.5|2.517|3.002|1.923|2.293|AH-3|2.517|3.002|2.123|2.532|AH-2.5|2.241|2.672|2.123|2.532|AH-2|2.241|2.672|2.284|2.724|AH-1.5|2.085|2.487|2.284|2.724||AH1.5|1.766|161.319|2.881|263.082|AH2|1.766|161.319|3.167|289.261|AH2.5|1.674|152.837|3.167|289.261|AH3|1.674|152.837|3.536|322.92|AH3.5|1.586|144.859|3.536|322.92|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.24355|5.5|1.60344|1|EK-1.5||K21|5.39832|5.5|7.76644|5.5|EK21||K1.5|1.47165|1|3.86532|5.5|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/mexico/wta-guadalajara/osorio-serrano-maria-camila-gadecki-olivia-tfhvDYbe/","","1.77","2.16","1.69","2.04","","","","","1.77","2.2","","","","","","",""
"SV","0000032","20240914|084239","20240909_1525110_027032_017062","R10_2_TUN_Jasmin Open Tunisia - Monastir","Bronzetti","Sramkova","|K|0.775032|EK|G||OL1|1.456|EOL1|OL2|4.49005|EOL2|OH1|130|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.456|ENAOL1|NAOL2|4.85495|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|2.765|3.297|1.799|2.146|AH-5|2.765|3.297|2.155|2.571|AH-4|2.205|2.63|2.697|3.217|AH-3.5|1.829|2.182|2.697|3.217|AH-3|1.829|2.182|3.238|3.862|AH-2.5|1.643|1.96|3.238|3.862|AH-2|1.643|1.96|3.977|4.743|AH-1.5|1.502|1.791|3.977|4.743||AH1.5|1.351|123.417|5.771|527.039|AH2|1.351|123.417|6.004|548.302|AH2.5|1.339|122.306|6.004|548.302|AH3|1.339|122.306|7.853|717.206|AH3.5|1.272|116.202|7.853|717.206|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.16733|5.5|2.21611|5.5|EK-1.5||K21|4.92387|5.5|8.20141|1|EK21||K1.5|1.15796|1|10.4974|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/tunisia/wta-monastir/bronzetti-lucia-sramkova-rebecca-KrrBnukL/#ah;2;-3.50;2","-3.5","1.66","2.32","1.61","2.17","","","","","1.66","2.32","","","","","","",""
"SV","0000032","20240914|084241","20240909_1525110_027032_017062","R10_2_TUN_Jasmin Open Tunisia - Monastir","Bronzetti","Sramkova","|K|0.775032|EK|G||OL1|1.456|EOL1|OL2|4.49005|EOL2|OH1|130|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.456|ENAOL1|NAOL2|4.85495|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|2.765|3.297|1.799|2.146|AH-5|2.765|3.297|2.155|2.571|AH-4|2.205|2.63|2.697|3.217|AH-3.5|1.829|2.182|2.697|3.217|AH-3|1.829|2.182|3.238|3.862|AH-2.5|1.643|1.96|3.238|3.862|AH-2|1.643|1.96|3.977|4.743|AH-1.5|1.502|1.791|3.977|4.743||AH1.5|1.351|123.417|5.771|527.039|AH2|1.351|123.417|6.004|548.302|AH2.5|1.339|122.306|6.004|548.302|AH3|1.339|122.306|7.853|717.206|AH3.5|1.272|116.202|7.853|717.206|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.16733|5.5|2.21611|5.5|EK-1.5||K21|4.92387|5.5|8.20141|1|EK21||K1.5|1.15796|1|10.4974|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/tunisia/wta-monastir/bronzetti-lucia-sramkova-rebecca-KrrBnukL/#ah;2;-4.50;2","-4.5","1.95","1.92","1.9","1.8","","","","","1.95","1.92","","","","","","",""
"SV","0000032","20240914|084246","20240909_1525110_027032_017062","R10_2_TUN_Jasmin Open Tunisia - Monastir","Bronzetti","Sramkova","|K|0.775032|EK|G||OL1|1.456|EOL1|OL2|4.49005|EOL2|OH1|130|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.456|ENAOL1|NAOL2|4.85495|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|2.765|3.297|1.799|2.146|AH-5|2.765|3.297|2.155|2.571|AH-4|2.205|2.63|2.697|3.217|AH-3.5|1.829|2.182|2.697|3.217|AH-3|1.829|2.182|3.238|3.862|AH-2.5|1.643|1.96|3.238|3.862|AH-2|1.643|1.96|3.977|4.743|AH-1.5|1.502|1.791|3.977|4.743||AH1.5|1.351|123.417|5.771|527.039|AH2|1.351|123.417|6.004|548.302|AH2.5|1.339|122.306|6.004|548.302|AH3|1.339|122.306|7.853|717.206|AH3.5|1.272|116.202|7.853|717.206|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.16733|5.5|2.21611|5.5|EK-1.5||K21|4.92387|5.5|8.20141|1|EK21||K1.5|1.15796|1|10.4974|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/tunisia/wta-monastir/bronzetti-lucia-sramkova-rebecca-KrrBnukL/#ah;2;1.50;1","1.5","1.15","6.11","1.13","5.1","","","","","1.15","6.11","","","","","","",""
"SV","0000032","20240914|084243","20240909_1525110_027032_017062","R10_2_TUN_Jasmin Open Tunisia - Monastir","Bronzetti","Sramkova","|K|0.775032|EK|G||OL1|1.456|EOL1|OL2|4.49005|EOL2|OH1|130|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.456|ENAOL1|NAOL2|4.85495|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|2.765|3.297|1.799|2.146|AH-5|2.765|3.297|2.155|2.571|AH-4|2.205|2.63|2.697|3.217|AH-3.5|1.829|2.182|2.697|3.217|AH-3|1.829|2.182|3.238|3.862|AH-2.5|1.643|1.96|3.238|3.862|AH-2|1.643|1.96|3.977|4.743|AH-1.5|1.502|1.791|3.977|4.743||AH1.5|1.351|123.417|5.771|527.039|AH2|1.351|123.417|6.004|548.302|AH2.5|1.339|122.306|6.004|548.302|AH3|1.339|122.306|7.853|717.206|AH3.5|1.272|116.202|7.853|717.206|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.16733|5.5|2.21611|5.5|EK-1.5||K21|4.92387|5.5|8.20141|1|EK21||K1.5|1.15796|1|10.4974|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/tunisia/wta-monastir/bronzetti-lucia-sramkova-rebecca-KrrBnukL/#ah;2;-1.50;1","-1.5","1.94","1.93","1.87","1.83","","","","","1.94","1.93","","","","","","",""
"SV","0000032","20240914|084233","20240909_1525110_027032_017062","R10_2_TUN_Jasmin Open Tunisia - Monastir","Bronzetti","Sramkova","|K|0.775032|EK|G||OL1|1.456|EOL1|OL2|4.49005|EOL2|OH1|130|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.456|ENAOL1|NAOL2|4.85495|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|2.765|3.297|1.799|2.146|AH-5|2.765|3.297|2.155|2.571|AH-4|2.205|2.63|2.697|3.217|AH-3.5|1.829|2.182|2.697|3.217|AH-3|1.829|2.182|3.238|3.862|AH-2.5|1.643|1.96|3.238|3.862|AH-2|1.643|1.96|3.977|4.743|AH-1.5|1.502|1.791|3.977|4.743||AH1.5|1.351|123.417|5.771|527.039|AH2|1.351|123.417|6.004|548.302|AH2.5|1.339|122.306|6.004|548.302|AH3|1.339|122.306|7.853|717.206|AH3.5|1.272|116.202|7.853|717.206|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.16733|5.5|2.21611|5.5|EK-1.5||K21|4.92387|5.5|8.20141|1|EK21||K1.5|1.15796|1|10.4974|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/tunisia/wta-monastir/bronzetti-lucia-sramkova-rebecca-KrrBnukL/","","1.35","3.48","1.31","3.15","","","","","1.36","3.5","","","","","","",""
"SV","0000033","20240914|084304","20240909_1525110_044525_066591","R10_2_TUN_Jasmin Open Tunisia - Monastir","Lys","Kartal","|K|0.465297|EK|G||OL1|2.16935|EOL1|OL2|1.89692|EOL2|OH1|215|EOH1|OH2|188|EOH2|EG|NA||NAOL1|2.34565|ENAOL1|NAOL2|2.05108|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|6.953|8.293|1.293|1.542|AH-5|6.953|8.293|1.434|1.71|AH-4|4.542|5.418|1.555|1.855|AH-3.5|3.643|4.345|1.555|1.855|AH-3|3.643|4.345|1.623|1.936|AH-2.5|3.319|3.958|1.623|1.936|AH-2|3.319|3.958|1.715|2.045|AH-1.5|2.992|3.569|1.715|2.045||AH1.5|2.465|225.135|1.97|179.914|AH2|2.465|225.135|2.036|185.974|AH2.5|2.369|216.314|2.036|185.974|AH3|2.369|216.314|2.259|206.258|AH3.5|2.126|194.11|2.259|206.258|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.33586|5.5|1.40621|1|EK-1.5||K21|5.6149|5.5|7.24169|5.5|EK21||K1.5|1.68251|1|2.99108|5.5|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/tunisia/wta-monastir/lys-eva-kartal-sonay-lIlzXgjR/#ah;2;2.50;2","2.5","1.81","2.08","1.72","2.0","","","","","1.81","2.08","","","","","","",""
"SV","0000033","20240914|084301","20240909_1525110_044525_066591","R10_2_TUN_Jasmin Open Tunisia - Monastir","Lys","Kartal","|K|0.465297|EK|G||OL1|2.16935|EOL1|OL2|1.89692|EOL2|OH1|215|EOH1|OH2|188|EOH2|EG|NA||NAOL1|2.34565|ENAOL1|NAOL2|2.05108|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|6.953|8.293|1.293|1.542|AH-5|6.953|8.293|1.434|1.71|AH-4|4.542|5.418|1.555|1.855|AH-3.5|3.643|4.345|1.555|1.855|AH-3|3.643|4.345|1.623|1.936|AH-2.5|3.319|3.958|1.623|1.936|AH-2|3.319|3.958|1.715|2.045|AH-1.5|2.992|3.569|1.715|2.045||AH1.5|2.465|225.135|1.97|179.914|AH2|2.465|225.135|2.036|185.974|AH2.5|2.369|216.314|2.036|185.974|AH3|2.369|216.314|2.259|206.258|AH3.5|2.126|194.11|2.259|206.258|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.33586|5.5|1.40621|1|EK-1.5||K21|5.6149|5.5|7.24169|5.5|EK21||K1.5|1.68251|1|2.99108|5.5|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/tunisia/wta-monastir/lys-eva-kartal-sonay-lIlzXgjR/#ah;2;1.50;2","1.5","1.95","1.92","1.87","1.83","","","","","1.95","1.92","","","","","","",""
"SV","0000033","20240914|084308","20240909_1525110_044525_066591","R10_2_TUN_Jasmin Open Tunisia - Monastir","Lys","Kartal","|K|0.465297|EK|G||OL1|2.16935|EOL1|OL2|1.89692|EOL2|OH1|215|EOH1|OH2|188|EOH2|EG|NA||NAOL1|2.34565|ENAOL1|NAOL2|2.05108|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|6.953|8.293|1.293|1.542|AH-5|6.953|8.293|1.434|1.71|AH-4|4.542|5.418|1.555|1.855|AH-3.5|3.643|4.345|1.555|1.855|AH-3|3.643|4.345|1.623|1.936|AH-2.5|3.319|3.958|1.623|1.936|AH-2|3.319|3.958|1.715|2.045|AH-1.5|2.992|3.569|1.715|2.045||AH1.5|2.465|225.135|1.97|179.914|AH2|2.465|225.135|2.036|185.974|AH2.5|2.369|216.314|2.036|185.974|AH3|2.369|216.314|2.259|206.258|AH3.5|2.126|194.11|2.259|206.258|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.33586|5.5|1.40621|1|EK-1.5||K21|5.6149|5.5|7.24169|5.5|EK21||K1.5|1.68251|1|2.99108|5.5|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/tunisia/wta-monastir/lys-eva-kartal-sonay-lIlzXgjR/#ah;2;1.50;1","1.5","1.48","2.79","1.43","2.62","","","","","1.48","2.79","","","","","","",""
"SV","0000033","20240914|084306","20240909_1525110_044525_066591","R10_2_TUN_Jasmin Open Tunisia - Monastir","Lys","Kartal","|K|0.465297|EK|G||OL1|2.16935|EOL1|OL2|1.89692|EOL2|OH1|215|EOH1|OH2|188|EOH2|EG|NA||NAOL1|2.34565|ENAOL1|NAOL2|2.05108|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|6.953|8.293|1.293|1.542|AH-5|6.953|8.293|1.434|1.71|AH-4|4.542|5.418|1.555|1.855|AH-3.5|3.643|4.345|1.555|1.855|AH-3|3.643|4.345|1.623|1.936|AH-2.5|3.319|3.958|1.623|1.936|AH-2|3.319|3.958|1.715|2.045|AH-1.5|2.992|3.569|1.715|2.045||AH1.5|2.465|225.135|1.97|179.914|AH2|2.465|225.135|2.036|185.974|AH2.5|2.369|216.314|2.036|185.974|AH3|2.369|216.314|2.259|206.258|AH3.5|2.126|194.11|2.259|206.258|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.33586|5.5|1.40621|1|EK-1.5||K21|5.6149|5.5|7.24169|5.5|EK21||K1.5|1.68251|1|2.99108|5.5|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/tunisia/wta-monastir/lys-eva-kartal-sonay-lIlzXgjR/#ah;2;-1.50;1","-1.5","3.58","1.32","3.25","1.29","","","","","3.58","1.32","","","","","","",""
"SV","0000033","20240914|084253","20240909_1525110_044525_066591","R10_2_TUN_Jasmin Open Tunisia - Monastir","Lys","Kartal","|K|0.465297|EK|G||OL1|2.16935|EOL1|OL2|1.89692|EOL2|OH1|215|EOH1|OH2|188|EOH2|EG|NA||NAOL1|2.34565|ENAOL1|NAOL2|2.05108|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|6.953|8.293|1.293|1.542|AH-5|6.953|8.293|1.434|1.71|AH-4|4.542|5.418|1.555|1.855|AH-3.5|3.643|4.345|1.555|1.855|AH-3|3.643|4.345|1.623|1.936|AH-2.5|3.319|3.958|1.623|1.936|AH-2|3.319|3.958|1.715|2.045|AH-1.5|2.992|3.569|1.715|2.045||AH1.5|2.465|225.135|1.97|179.914|AH2|2.465|225.135|2.036|185.974|AH2.5|2.369|216.314|2.036|185.974|AH3|2.369|216.314|2.259|206.258|AH3.5|2.126|194.11|2.259|206.258|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.33586|5.5|1.40621|1|EK-1.5||K21|5.6149|5.5|7.24169|5.5|EK21||K1.5|1.68251|1|2.99108|5.5|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/tunisia/wta-monastir/lys-eva-kartal-sonay-lIlzXgjR/","","2.17","1.76","2.05","1.68","","","","","2.2","1.76","","","","","","",""
