"FSM","0000008","20241023|122923","20241021_2015504_034756_029937","R04_0_USA_M25 Norman","Jones","Rybakov","|K|0.0604204|EK|G||OL1|16.9574|EOL1|OL2|1.15|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1e+006|1e+006|100.01|100.01|AH-3.5|1e+006|1e+006|100.01|100.01|AH-3|1e+006|1e+006|100.01|100.01|AH-2.5|1e+006|1e+006|100.01|100.01|AH-2|1e+006|1e+006|100.554|100.554|AH-1.5|18147.9|18147.9|100.554|100.554||AH1.5|1257.03|1257.03|108.643|108.643|AH2|1257.03|1257.03|113.351|113.351|AH2.5|848.988|848.988|113.351|113.351|AH3|848.988|848.988|122.001|122.001|AH3.5|554.528|554.528|122.001|122.001|AH4|554.528|554.528|143.452|143.452|AH4.5|330.141|330.141|143.452|143.452|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/jones-adam-rybakov-alex-Yqis09n3/","","","","6.15","1.09","","","","","6.15","1.09","","","","","","",""
"FSM","0000009","20241023|122934","20241021_2015504_083521_069561","R04_0_USA_M25 Norman","Maxted","Braswell","|K|0.184457|EK|G||OL1|5.56032|EOL1|OL2|1.30872|EOL2|OH1|1|EOH1|OH2|123|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|2096.49|2096.49|108.596|108.596|AH-3.5|1263.37|1263.37|108.596|108.596|AH-3|1263.37|1263.37|113.217|113.217|AH-2.5|856.605|856.605|113.217|113.217|AH-2|856.605|856.605|116.465|116.465|AH-1.5|707.361|707.361|116.465|116.465||AH1.5|474.344|474.344|126.713|126.713|AH2|474.344|474.344|133.584|133.584|AH2.5|397.765|397.765|133.584|133.584|AH3|397.765|397.765|145.021|145.021|AH3.5|322.118|322.118|145.021|145.021|AH4|322.118|322.118|173.249|173.249|AH4.5|236.52|236.52|173.249|173.249|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/maxted-lui-braswell-micah-Eq6nryRH/#ah;2;5.00;2","5.0","1.73","2.03","1.71","2.01","","","","","1.73","2.03","","","","","","",""
"FSM","0000009","20241023|122932","20241021_2015504_083521_069561","R04_0_USA_M25 Norman","Maxted","Braswell","|K|0.184457|EK|G||OL1|5.56032|EOL1|OL2|1.30872|EOL2|OH1|1|EOH1|OH2|123|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|2096.49|2096.49|108.596|108.596|AH-3.5|1263.37|1263.37|108.596|108.596|AH-3|1263.37|1263.37|113.217|113.217|AH-2.5|856.605|856.605|113.217|113.217|AH-2|856.605|856.605|116.465|116.465|AH-1.5|707.361|707.361|116.465|116.465||AH1.5|474.344|474.344|126.713|126.713|AH2|474.344|474.344|133.584|133.584|AH2.5|397.765|397.765|133.584|133.584|AH3|397.765|397.765|145.021|145.021|AH3.5|322.118|322.118|145.021|145.021|AH4|322.118|322.118|173.249|173.249|AH4.5|236.52|236.52|173.249|173.249|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/maxted-lui-braswell-micah-Eq6nryRH/#ah;2;4.50;2","4.5","1.94","1.8","1.92","1.78","","","","","1.94","1.8","","","","","","",""
"FSM","0000009","20241023|122937","20241021_2015504_083521_069561","R04_0_USA_M25 Norman","Maxted","Braswell","|K|0.184457|EK|G||OL1|5.56032|EOL1|OL2|1.30872|EOL2|OH1|1|EOH1|OH2|123|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|2096.49|2096.49|108.596|108.596|AH-3.5|1263.37|1263.37|108.596|108.596|AH-3|1263.37|1263.37|113.217|113.217|AH-2.5|856.605|856.605|113.217|113.217|AH-2|856.605|856.605|116.465|116.465|AH-1.5|707.361|707.361|116.465|116.465||AH1.5|474.344|474.344|126.713|126.713|AH2|474.344|474.344|133.584|133.584|AH2.5|397.765|397.765|133.584|133.584|AH3|397.765|397.765|145.021|145.021|AH3.5|322.118|322.118|145.021|145.021|AH4|322.118|322.118|173.249|173.249|AH4.5|236.52|236.52|173.249|173.249|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/maxted-lui-braswell-micah-Eq6nryRH/#ah;2;1.50;1","1.5","2.17","1.64","2.15","1.62","","","","","2.17","1.64","","","","","","",""
"FSM","0000009","20241023|122936","20241021_2015504_083521_069561","R04_0_USA_M25 Norman","Maxted","Braswell","|K|0.184457|EK|G||OL1|5.56032|EOL1|OL2|1.30872|EOL2|OH1|1|EOH1|OH2|123|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|2096.49|2096.49|108.596|108.596|AH-3.5|1263.37|1263.37|108.596|108.596|AH-3|1263.37|1263.37|113.217|113.217|AH-2.5|856.605|856.605|113.217|113.217|AH-2|856.605|856.605|116.465|116.465|AH-1.5|707.361|707.361|116.465|116.465||AH1.5|474.344|474.344|126.713|126.713|AH2|474.344|474.344|133.584|133.584|AH2.5|397.765|397.765|133.584|133.584|AH3|397.765|397.765|145.021|145.021|AH3.5|322.118|322.118|145.021|145.021|AH4|322.118|322.118|173.249|173.249|AH4.5|236.52|236.52|173.249|173.249|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/maxted-lui-braswell-micah-Eq6nryRH/#ah;2;-1.50;1","-1.5","6.84","1.08","6.7","1.08","","","","","6.84","1.08","","","","","","",""
"FSM","0000009","20241023|122927","20241021_2015504_083521_069561","R04_0_USA_M25 Norman","Maxted","Braswell","|K|0.184457|EK|G||OL1|5.56032|EOL1|OL2|1.30872|EOL2|OH1|1|EOH1|OH2|123|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|2096.49|2096.49|108.596|108.596|AH-3.5|1263.37|1263.37|108.596|108.596|AH-3|1263.37|1263.37|113.217|113.217|AH-2.5|856.605|856.605|113.217|113.217|AH-2|856.605|856.605|116.465|116.465|AH-1.5|707.361|707.361|116.465|116.465||AH1.5|474.344|474.344|126.713|126.713|AH2|474.344|474.344|133.584|133.584|AH2.5|397.765|397.765|133.584|133.584|AH3|397.765|397.765|145.021|145.021|AH3.5|322.118|322.118|145.021|145.021|AH4|322.118|322.118|173.249|173.249|AH4.5|236.52|236.52|173.249|173.249|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/maxted-lui-braswell-micah-Eq6nryRH/","","3.69","1.25","3.83","1.22","","","3.65","1.24","3.84","1.25","","","","","","",""
"FSM","0000010","20241023|122948","20241021_2015504_083310_089110","R04_0_USA_M25 Norman","Pham","Dominko","|K|0.328829|EK|G||OL1|3.1232|EOL1|OL2|1.58536|EOL2|OH1|4.575|EOH1|OH2|149|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|641.033|641.033|127.323|127.323|AH-3.5|465.99|465.99|127.323|127.323|AH-3|465.99|465.99|135.141|135.141|AH-2.5|384.569|384.569|135.141|135.141|AH-2|384.569|384.569|141.735|141.735|AH-1.5|339.604|339.604|141.735|141.735||AH1.5|269.516|269.516|158.991|158.991|AH2|269.516|269.516|169.299|169.299|AH2.5|244.303|244.303|169.299|169.299|AH3|244.303|244.303|189.792|189.792|AH3.5|211.368|211.368|189.792|189.792|AH4|211.368|211.368|234.249|234.249|AH4.5|174.489|174.489|234.249|234.249|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/pham-derek-dominko-sebastian-tAfkbmHF/#ah;2;4.50;2","4.5","1.84","1.9","1.83","1.87","","","","","1.84","1.9","","","","","","",""
"FSM","0000010","20241023|122954","20241021_2015504_083310_089110","R04_0_USA_M25 Norman","Pham","Dominko","|K|0.328829|EK|G||OL1|3.1232|EOL1|OL2|1.58536|EOL2|OH1|4.575|EOH1|OH2|149|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|641.033|641.033|127.323|127.323|AH-3.5|465.99|465.99|127.323|127.323|AH-3|465.99|465.99|135.141|135.141|AH-2.5|384.569|384.569|135.141|135.141|AH-2|384.569|384.569|141.735|141.735|AH-1.5|339.604|339.604|141.735|141.735||AH1.5|269.516|269.516|158.991|158.991|AH2|269.516|269.516|169.299|169.299|AH2.5|244.303|244.303|169.299|169.299|AH3|244.303|244.303|189.792|189.792|AH3.5|211.368|211.368|189.792|189.792|AH4|211.368|211.368|234.249|234.249|AH4.5|174.489|174.489|234.249|234.249|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/pham-derek-dominko-sebastian-tAfkbmHF/#ah;2;1.50;1","1.5","1.93","1.81","1.91","1.79","","","","","1.93","1.81","","","","","","",""
"FSM","0000010","20241023|122952","20241021_2015504_083310_089110","R04_0_USA_M25 Norman","Pham","Dominko","|K|0.328829|EK|G||OL1|3.1232|EOL1|OL2|1.58536|EOL2|OH1|4.575|EOH1|OH2|149|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|641.033|641.033|127.323|127.323|AH-3.5|465.99|465.99|127.323|127.323|AH-3|465.99|465.99|135.141|135.141|AH-2.5|384.569|384.569|135.141|135.141|AH-2|384.569|384.569|141.735|141.735|AH-1.5|339.604|339.604|141.735|141.735||AH1.5|269.516|269.516|158.991|158.991|AH2|269.516|269.516|169.299|169.299|AH2.5|244.303|244.303|169.299|169.299|AH3|244.303|244.303|189.792|189.792|AH3.5|211.368|211.368|189.792|189.792|AH4|211.368|211.368|234.249|234.249|AH4.5|174.489|174.489|234.249|234.249|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/pham-derek-dominko-sebastian-tAfkbmHF/#ah;2;-1.50;1","-1.5","5.89","1.11","5.85","1.1","","","","","5.89","1.11","","","","","","",""
"FSM","0000010","20241023|122941","20241021_2015504_083310_089110","R04_0_USA_M25 Norman","Pham","Dominko","|K|0.328829|EK|G||OL1|3.1232|EOL1|OL2|1.58536|EOL2|OH1|4.575|EOH1|OH2|149|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|641.033|641.033|127.323|127.323|AH-3.5|465.99|465.99|127.323|127.323|AH-3|465.99|465.99|135.141|135.141|AH-2.5|384.569|384.569|135.141|135.141|AH-2|384.569|384.569|141.735|141.735|AH-1.5|339.604|339.604|141.735|141.735||AH1.5|269.516|269.516|158.991|158.991|AH2|269.516|269.516|169.299|169.299|AH2.5|244.303|244.303|169.299|169.299|AH3|244.303|244.303|189.792|189.792|AH3.5|211.368|211.368|189.792|189.792|AH4|211.368|211.368|234.249|234.249|AH4.5|174.489|174.489|234.249|234.249|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/pham-derek-dominko-sebastian-tAfkbmHF/","","3.56","1.27","3.4","1.27","","","3.5","1.27","3.56","1.28","","","","","","",""
"FSM","0000011","20241023|123007","20241021_2015504_071628_067202","R04_0_USA_M25 Norman","Vandecasteele","Magadan","|K|0.66074|EK|G||OL1|1.61728|EOL1|OL2|3.0208|EOL2|OH1|1|EOH1|OH2|4.425|EOH2|EG|NA|NOT|ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|246.956|246.956|204.348|204.348|AH-3.5|195.833|195.833|204.348|204.348|AH-3|195.833|195.833|234.99|234.99|AH-2.5|174.079|174.079|234.99|234.99|AH-2|174.079|174.079|265.109|265.109|AH-1.5|160.566|160.566|265.109|265.109||AH1.5|142.656|142.656|334.433|334.433|AH2|142.656|142.656|367.73|367.73|AH2.5|137.351|137.351|367.73|367.73|AH3|137.351|137.351|444.31|444.31|AH3.5|129.044|129.044|444.31|444.31|AH4|129.044|129.044|602.341|602.341|AH4.5|119.907|119.907|602.341|602.341|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.51|1|1.51|1|EK-1.5||K21|1.51|1|1.51|1|EK21||K1.5|1.51|1|1.51|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/itf-m25-norman-men/vandecasteele-quinn-magadan-alan-hjgEdztB/#ah;2;-2.50;2","-2.5","1.79","1.95","1.77","1.93","","","","","1.79","1.95","","","","","","",""
