"SV","0000109","20250624|082738","20250630_1597301_051925_014902","R01_4_GBR_Wimbledon - London","Ryser","Sharma","|K|0.598465|EK|G||OL1|1.9152|EOL1|OL2|2.575|EOL2|OH1|168|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.8816|ENAOL1|NAOL2|2.7275|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/united-kingdom/wta-wimbledon/ryser-valentina-sharma-astra-jZhHF86l/","","1.6","2.38","","","","","","","1.6","2.38","","","","","","",""
"SV","0000110","20250624|082742","20250630_1597301_013621_017345","R01_4_GBR_Wimbledon - London","Townsend","Chirico","|K|0.760345|EK|G||OL1|1.5048|EOL1|OL2|4.3054|EOL2|OH1|132|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.4784|ENAOL1|NAOL2|4.56038|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/united-kingdom/wta-wimbledon/townsend-taylor-chirico-louisa-rVxcysZO/","","1.36","3.21","","","","","","","1.36","3.21","","","","","","",""
"SV","0000111","20250624|082752","20250623_1597105_011712_017501","R05_2_GER_Bad Homburg Open - Bad Homburg","Pegula","Siniakova","|K|0.55271|EK|G||OL1|2.0634|EOL1|OL2|2.3072|EOL2|OH1|181|EOH1|OH2|224|EOH2|EG|NA||NAOL1|2.0272|ENAOL1|NAOL2|2.44384|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/pegula-jessica-siniakova-katerina-UPNUUuvC/#ah;2;-1.50;2","-1.5","1.79","2.08","","","","","","","1.79","2.08","","","","","","",""
"SV","0000111","20250624|082754","20250623_1597105_011712_017501","R05_2_GER_Bad Homburg Open - Bad Homburg","Pegula","Siniakova","|K|0.55271|EK|G||OL1|2.0634|EOL1|OL2|2.3072|EOL2|OH1|181|EOH1|OH2|224|EOH2|EG|NA||NAOL1|2.0272|ENAOL1|NAOL2|2.44384|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/pegula-jessica-siniakova-katerina-UPNUUuvC/#ah;2;-2.50;2","-2.5","1.95","1.9","","","","","1.92","1.87","1.95","1.9","","","","","","",""
"SV","0000111","20250624|082759","20250623_1597105_011712_017501","R05_2_GER_Bad Homburg Open - Bad Homburg","Pegula","Siniakova","|K|0.55271|EK|G||OL1|2.0634|EOL1|OL2|2.3072|EOL2|OH1|181|EOH1|OH2|224|EOH2|EG|NA||NAOL1|2.0272|ENAOL1|NAOL2|2.44384|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/pegula-jessica-siniakova-katerina-UPNUUuvC/#ah;2;1.50;1","1.5","1.27","3.98","","","","","1.25","3.95","1.27","3.98","","","","","","",""
"SV","0000111","20250624|082756","20250623_1597105_011712_017501","R05_2_GER_Bad Homburg Open - Bad Homburg","Pegula","Siniakova","|K|0.55271|EK|G||OL1|2.0634|EOL1|OL2|2.3072|EOL2|OH1|181|EOH1|OH2|224|EOH2|EG|NA||NAOL1|2.0272|ENAOL1|NAOL2|2.44384|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/pegula-jessica-siniakova-katerina-UPNUUuvC/#ah;2;-1.50;1","-1.5","2.64","1.52","","","","","2.55","1.5","2.64","1.55","","","","","","",""
"SV","0000111","20250624|082747","20250623_1597105_011712_017501","R05_2_GER_Bad Homburg Open - Bad Homburg","Pegula","Siniakova","|K|0.55271|EK|G||OL1|2.0634|EOL1|OL2|2.3072|EOL2|OH1|181|EOH1|OH2|224|EOH2|EG|NA||NAOL1|2.0272|ENAOL1|NAOL2|2.44384|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/pegula-jessica-siniakova-katerina-UPNUUuvC/","","1.65","2.34","","","","","1.62","2.3","1.65","2.34","","","","","","",""
"SV","0000112","20250624|082812","20250623_1597105_014054_013541","R05_2_GER_Bad Homburg Open - Bad Homburg","Alexandrova","Sakkari","|K|0.744322|EK|G||OL1|1.539|EOL1|OL2|4.0376|EOL2|OH1|135|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.512|ENAOL1|NAOL2|4.27672|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/alexandrova-ekaterina-sakkari-maria-6cP0T3aE/#ah;2;-3.50;2","-3.5","1.68","2.26","","","","","","","1.68","2.26","","","","","","",""
"SV","0000112","20250624|082810","20250623_1597105_014054_013541","R05_2_GER_Bad Homburg Open - Bad Homburg","Alexandrova","Sakkari","|K|0.744322|EK|G||OL1|1.539|EOL1|OL2|4.0376|EOL2|OH1|135|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.512|ENAOL1|NAOL2|4.27672|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/alexandrova-ekaterina-sakkari-maria-6cP0T3aE/#ah;2;-4.50;2","-4.5","2.01","1.85","","","","","1.93","1.85","2.01","1.85","","","","","","",""
"SV","0000112","20250624|082816","20250623_1597105_014054_013541","R05_2_GER_Bad Homburg Open - Bad Homburg","Alexandrova","Sakkari","|K|0.744322|EK|G||OL1|1.539|EOL1|OL2|4.0376|EOL2|OH1|135|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.512|ENAOL1|NAOL2|4.27672|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/alexandrova-ekaterina-sakkari-maria-6cP0T3aE/#ah;2;1.50;1","1.5","1.13","6.67","","","","","1.12","6.5","1.13","6.67","","","","","","",""
"SV","0000112","20250624|082814","20250623_1597105_014054_013541","R05_2_GER_Bad Homburg Open - Bad Homburg","Alexandrova","Sakkari","|K|0.744322|EK|G||OL1|1.539|EOL1|OL2|4.0376|EOL2|OH1|135|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.512|ENAOL1|NAOL2|4.27672|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/alexandrova-ekaterina-sakkari-maria-6cP0T3aE/#ah;2;-1.50;1","-1.5","1.89","1.96","","","","","1.84","1.94","1.89","1.96","","","","","","",""
"SV","0000112","20250624|082803","20250623_1597105_014054_013541","R05_2_GER_Bad Homburg Open - Bad Homburg","Alexandrova","Sakkari","|K|0.744322|EK|G||OL1|1.539|EOL1|OL2|4.0376|EOL2|OH1|135|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.512|ENAOL1|NAOL2|4.27672|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","GEW","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/alexandrova-ekaterina-sakkari-maria-6cP0T3aE/","","1.34","3.51","","","","","1.3","3.55","1.34","3.55","","","","","","",""
"SV","0000113","20250624|082829","20250623_1597105_066597_013498","R05_2_GER_Bad Homburg Open - Bad Homburg","Noskova","Vekic","|K|0.616392|EK|G||OL1|1.8582|EOL1|OL2|2.6883|EOL2|OH1|163|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.8256|ENAOL1|NAOL2|2.84751|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/noskova-linda-vekic-donna-Y1dvK8up/#ah;2;-0.50;2","-0.5","1.75","2.14","","","","","","","1.75","2.14","","","","","","",""
"SV","0000113","20250624|082827","20250623_1597105_066597_013498","R05_2_GER_Bad Homburg Open - Bad Homburg","Noskova","Vekic","|K|0.616392|EK|G||OL1|1.8582|EOL1|OL2|2.6883|EOL2|OH1|163|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.8256|ENAOL1|NAOL2|2.84751|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHG","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/noskova-linda-vekic-donna-Y1dvK8up/#ah;2;-1.50;2","-1.5","1.88","1.97","","","","","1.82","1.96","1.88","1.97","","","","","","",""
"SV","0000113","20250624|082833","20250623_1597105_066597_013498","R05_2_GER_Bad Homburg Open - Bad Homburg","Noskova","Vekic","|K|0.616392|EK|G||OL1|1.8582|EOL1|OL2|2.6883|EOL2|OH1|163|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.8256|ENAOL1|NAOL2|2.84751|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA|","AHS","https://www.oddsportal.com/tennis/germany/wta-bad-homburg/noskova-linda-vekic-donna-Y1dvK8up/#ah;2;1.50;1","1.5","1.29","3.79","","","","","1.27","3.75","1.29","3.79","","","","","","",""
